"Contract ","Sales Order","Created Date","Product: Product Name","Quantity Ordered","Customer ","Product: Metal: Metal Name","Product: Product Code"
"CON-59597","SO-33580","5/3/2023","Silver Bar 10 oz Valcambi","25.000000","Bryan & Son Jewelers","Silver","SB10VAL"
"CON-59768","SO-33658","5/9/2023","Silver Bar 10 oz Valcambi","7.000000","Gold & Silver Exchange (MI)","Silver","SB10VAL"
"CON-59759","SO-33652","5/9/2023","Silver Bar 10 oz Valcambi","12.000000","Dallas Diamonds","Silver","SB10VAL"
"CON-59534","SO-33539","5/2/2023","Silver Bar 10 oz Valcambi","42.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SB10VAL"
"CON-61134","SO-34288","7/7/2023","Silver Bar 10 oz Valcambi","10.000000","McKee Coins Inc.","Silver","SB10VAL"
"CON-58352","SO-32819","3/24/2023","Silver Bar 10 oz Valcambi","55.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SB10VAL"
"CON-58273","SO-32768","3/22/2023","Silver Bar 10 oz Valcambi","5.000000","Rudy's Gold & Silver","Silver","SB10VAL"
"CON-58250","SO-32755","3/22/2023","Silver Bar 10 oz Valcambi","10.000000","Showcase Jewelers of Salina","Silver","SB10VAL"
"CON-58277","SO-32771","3/22/2023","Silver Bar 10 oz Valcambi","20.000000","Royal Gold & Silver Exchange","Silver","SB10VAL"
"CON-58288","SO-32776","3/22/2023","Silver Bar 10 oz Valcambi","20.000000","Royal Gold & Silver Exchange","Silver","SB10VAL"
"CON-58256","SO-32754","3/22/2023","Silver Bar 10 oz Valcambi","4.000000","Segner's Jewelers, Inc","Silver","SB10VAL"
"CON-58371","SO-32832","3/24/2023","Silver Bar 10 oz Valcambi","100.000000","Gold Rush Mercantile & Trading","Silver","SB10VAL"
"CON-58374","SO-32834","3/24/2023","Silver Bar 10 oz Valcambi","5.000000","Gold & Silver Exchange (MI)","Silver","SB10VAL"
"CON-58124","SO-32665","3/20/2023","Silver Bar 10 x 10 gram CombiBar","2.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SB10X10G"
"CON-58833","SO-33121","4/6/2023","Silver Bar 10 x 10 gram CombiBar","10.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SB10X10G"
"CON-59482","SO-33513","4/28/2023","Silver Bar 10 x 10 gram CombiBar","10.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SB10X10G"
"CON-58986","SO-33235","4/12/2023","Silver Bar 10 x 10 gram CombiBar","10.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SB10X10G"
"CON-59259","SO-33388","4/20/2023","Silver Bar 10 x 10 gram CombiBar","15.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SB10X10G"
"CON-60755","SO-34126","6/20/2023","Silver Bar 10 x 10 gram CombiBar","1.000000","Seldom Seen Resale","Silver","SB10X10G"
"CON-63131","SO-35157","9/8/2023","Silver Bar 10 x 10 gram CombiBar","20.000000","Alaska Bullion & Coin, LLC","Silver","SB10X10G"
"CON-62907","SO-35051","8/30/2023","Silver Bar 10 x 10 gram CombiBar","2.000000","Seldom Seen Resale","Silver","SB10X10G"
"CON-57830","SO-32475","3/13/2023","Silver Bar 10 x 10 gram CombiBar","51.000000","Dallas Valley Goldmine","Silver","SB10X10G"
"CON-62495","SO-34881","8/17/2023","Silver Bar 10 x 10 gram CombiBar","2.000000","Seraphina Fine Jewelry, Inc.","Silver","SB10X10G"
"CON-59548","SO-33560","5/2/2023","Silver Bar 1 oz Engelhard","26.000000","DB Coin & Jewelry","Silver","SB1EH"
"CON-56725","SO-31860","1/25/2023","Silver Bar 1 oz Generic","100.000000","Blue Ridge Coin Shop","Silver","SB1GEN"
"CON-55959","SO-31518","1/3/2023","Silver Bar 1 oz Generic","160.000000","Central Refining","Silver","SB1GEN"
"CON-59093","SO-33288","4/14/2023","Silver Bar 1 oz Generic","50.000000","Ultimate Pawn LLC","Silver","SB1GEN"
"CON-60984","SO-34236","6/28/2023","Silver Bar 1 oz Generic","100.000000","McKee Coins Inc.","Silver","SB1GEN"
"CON-56093","SO-31582","1/9/2023","Silver Bar 1 oz Generic","20.000000","Gene Johnson","Silver","SB1GEN"
"CON-57120","SO-32077","2/14/2023","Silver Bar 1 oz Generic","400.000000","River City Pawn and Gun, LLC","Silver","SB1GEN"
"CON-56603","SO-31803","1/20/2023","Silver Bar 1 oz Generic","37.000000","Jack Armstrong Jewelers, Inc","Silver","SB1GEN"
"CON-63030","SO-35110","9/5/2023","Silver Bar 1 oz Generic","20.000000","Gene Johnson","Silver","SB1GEN"
"CON-63271","SO-35216","9/13/2023","Silver Bar 1 oz Generic","3.000000","Apologetic Coins LLC","Silver","SB1GEN"
"CON-63366","SO-35262","9/15/2023","Silver Bar 1 oz Generic","12.000000","Omega Diamond Jewelers","Silver","SB1GEN"
"CON-57375","SO-32212","2/24/2023","Silver Bar 1 oz Generic","500.000000","Bob Cooper Clearance House Inc. DBA Traders Pawn Shop","Silver","SB1GEN"
"CON-57031","SO-32031","2/9/2023","Silver Bar 1 oz Generic","10.000000","Braidy Jewelers Inc.","Silver","SB1GEN"
"CON-62981","SO-35081","9/1/2023","Silver Bar 1 oz Generic","40.000000","Dallas Diamonds","Silver","SB1GEN"
"CON-62843","SO-35034","8/28/2023","Silver Bar 1 oz Generic","100.000000","Square Deal Collectibles","Silver","SB1GEN"
"CON-58009","SO-32590","3/15/2023","Silver Bar 1 oz Generic","144.000000","River City Pawn and Gun, LLC","Silver","SB1GEN"
"CON-60432","SO-34004","6/5/2023","Silver Bar 1 oz Highland Mint","50.000000","Seldom Seen Resale","Silver","SB1HM"
"CON-57450","SO-32261","2/28/2023","Silver Bar 1 oz Highland Mint","116.000000","River City Pawn and Gun, LLC","Silver","SB1HM"
"CON-58122","SO-32663","3/20/2023","Silver Bar 1 oz Highland Mint","334.000000","Bob Cooper Clearance House Inc. DBA Traders Pawn Shop","Silver","SB1HM"
"CON-59548","SO-33560","5/2/2023","Silver Bar 1 oz Highland Mint","100.000000","DB Coin & Jewelry","Silver","SB1HM"
"CON-59093","SO-33288","4/14/2023","Silver Bar 1 oz Highland Mint","80.000000","Ultimate Pawn LLC","Silver","SB1HM"
"CON-59983","SO-33773","5/16/2023","Silver Bar 1 oz Highland Mint","50.000000","JTC Jewelry & Design","Silver","SB1HM"
"CON-62083","SO-34674","8/1/2023","Silver Bar 1 oz Highland Mint","120.000000","Gold Station LLC","Silver","SB1HM"
"CON-57474","SO-32276","2/28/2023","Silver Bar 1 oz Highland Mint","50.000000","First Place Jewelry, LLC","Silver","SB1HM"
"CON-63446","SO-35286","9/19/2023","Silver Bar 1 oz Highland Mint","30.000000","Michele & Company Fine Jewelers","Silver","SB1HM"
"CON-62197","SO-34734","8/7/2023","Silver Bar 1 oz Johnson Matthey","42.000000","Lake County Gold & Collectibles Dba Ohio Gold & Coin","Silver","SB1JM"
"CON-59482","SO-33513","4/28/2023","Silver Bar 1 oz PAMP Fortuna","10.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SB1PAMPF"
"CON-63258","SO-35215","9/13/2023","Silver Bar 1 oz PAMP Fortuna","63.000000","Lake County Gold & Collectibles Dba Ohio Gold & Coin","Silver","SB1PAMPF"
"CON-63159","SO-35171","9/8/2023","Silver Bar 1 oz Scottsdale Mint Archangel","250.000000","Dallas Diamonds","Silver","SB1SDMARCHANGEL"
"CON-60360","SO-33977","5/31/2023","Silver Bar 1 oz Silvertown Prospector","80.000000","Seraphina Fine Jewelry, Inc.","Silver","SB1STOWNPROSPECT"
"CON-61734","SO-34525","7/27/2023","Silver Bar 1 oz Silvertown Prospector","20.000000","Coin Junction","Silver","SB1STOWNPROSPECT"
"CON-59704","SO-33629","5/8/2023","Silver Bar 1 oz Silvertown Prospector","40.000000","Gene Johnson","Silver","SB1STOWNPROSPECT"
"CON-60146","SO-33871","5/22/2023","Silver Bar 1 oz Silvertown Prospector","50.000000","Shirin Diamond Center","Silver","SB1STOWNPROSPECT"
"CON-60727","SO-34113","6/19/2023","Silver Bar 1 oz Silvertown Prospector","20.000000","Gold Bling Jewelry","Silver","SB1STOWNPROSPECT"
"CON-61038","SO-34255","6/30/2023","Silver Bar 1 oz Silvertown Prospector","100.000000","Mike Camardo Bullion and Coin","Silver","SB1STOWNPROSPECT"
"CON-61537","SO-34456","7/19/2023","Silver Bar 1 oz Silvertown Prospector","50.000000","Seldom Seen Resale","Silver","SB1STOWNPROSPECT"
"CON-61567","SO-34458","7/19/2023","Silver Bar 1 oz Silvertown Prospector","500.000000","Kilo Funding 1 LLC","Silver","SB1STOWNPROSPECT"
"CON-62547","SO-34894","8/17/2023","Silver Bar 1 oz Silvertown Prospector","50.000000","Coin Junction","Silver","SB1STOWNPROSPECT"
"CON-62294","SO-34777","8/10/2023","Silver Bar 1 oz Silvertown Prospector","30.000000","Coin Junction","Silver","SB1STOWNPROSPECT"
"CON-63344","SO-35251","9/15/2023","Silver Bar 1 oz Silvertown Prospector","25.000000","Coin Junction","Silver","SB1STOWNPROSPECT"
"CON-63132","SO-35159","9/8/2023","Silver Bar 1 oz Silvertown Prospector","10.000000","Coin Junction","Silver","SB1STOWNPROSPECT"
"CON-59142","SO-33314","4/17/2023","Silver Bar 50 oz Generic","1.000000","Tulsa Gold and Silver","Silver","SB50GEN"
"CON-59380","SO-33468","4/26/2023","Silver Bar 50 oz Generic","7.000000","Tulsa Gold and Silver","Silver","SB50GEN"
"CON-63048","SO-35120","9/6/2023","Silver Bar 5 oz Generic","20.000000","Blue Ridge Coin Shop","Silver","SB5GEN"
"CON-63233","SO-35200","9/12/2023","Silver Bar 5 oz Generic","2.000000","Such A Deal Jewelry Inc. DBA B Mitchel Fine Jewelry","Silver","SB5GEN"
"CON-61639","SO-34492","7/24/2023","Silver Bar 5 oz Generic","6.000000","Christensen Jewelry","Silver","SB5GEN"
"CON-58094","SO-32644","3/17/2023","Silver Bar 5 oz Generic","14.000000","River City Pawn and Gun, LLC","Silver","SB5GEN"
"CON-59093","SO-33288","4/14/2023","Silver Bar 5 oz Generic","2.000000","Ultimate Pawn LLC","Silver","SB5GEN"
"CON-60077","SO-33829","5/19/2023","Silver Bar 5 oz Generic","1.000000","Coin Junction","Silver","SB5GEN"
"CON-56524","SO-31767","1/18/2023","Silver Bar 5 oz Generic","10.000000","Southern Silver and Gold","Silver","SB5GEN"
"CON-62522","SO-34886","8/17/2023","Silver Bar 5 oz Generic","10.000000","River City Pawn and Gun, LLC","Silver","SB5GEN"
"CON-62495","SO-34881","8/17/2023","Silver Bar 5 oz Generic","5.000000","Seraphina Fine Jewelry, Inc.","Silver","SB5GEN"
"CON-62083","SO-34674","8/1/2023","Silver Bar 5 oz Generic","20.000000","Gold Station LLC","Silver","SB5GEN"
"CON-63332","SO-35244","9/14/2023","Silver Bar 5 oz Generic","10.000000","Lake County Gold & Collectibles Dba Ohio Gold & Coin","Silver","SB5GEN"
"CON-63344","SO-35251","9/15/2023","Silver Bar 5 oz Generic","4.000000","Coin Junction","Silver","SB5GEN"
"CON-63171","SO-35175","9/8/2023","Silver Bar 5 oz Generic","6.000000","Christensen Jewelry","Silver","SB5GEN"
"CON-63132","SO-35159","9/8/2023","Silver Bar 5 oz Generic","4.000000","Coin Junction","Silver","SB5GEN"
"CON-57909","SO-32521","3/14/2023","Silver Bar 5 oz Generic","5.000000","Bedford Gold & Silver Exchange","Silver","SB5GEN"
"CON-57656","SO-32352","3/7/2023","Silver Bar 5 oz Generic","5.000000","Ultimate Pawn LLC","Silver","SB5GEN"
"CON-57446","SO-32259","2/28/2023","Silver Bar 5 oz Generic","200.000000","FirstFruits Harvest Ministry Trust","Silver","SB5GEN"
"CON-57414","SO-32240","2/27/2023","Silver Bar 5 oz Generic","5.000000","Seldom Seen Resale","Silver","SB5GEN"
"CON-56900","SO-31965","2/3/2023","Silver Bar 5 oz Generic","75.000000","Garcia & Co. Jewelers","Silver","SB5GEN"
"CON-56012","SO-31542","1/5/2023","Silver Bar 5 oz Generic","7.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SB5GEN"
"CON-61077","SO-34270","7/3/2023","Silver Bar 5 oz Generic","2.000000","Coin Junction","Silver","SB5GEN"
"CON-58588","SO-32959","3/31/2023","Silver Bar Kilo Generic","23.000000","The Gold Market, Inc.","Silver","SBKGEN"
"CON-58548","SO-32938","3/30/2023","Silver Bar Kilo Generic","50.000000","Coinhuskers LLC","Silver","SBKGEN"
"CON-58534","SO-32929","3/30/2023","Silver Bar Kilo Generic","1.000000","Becker's Jewelers","Silver","SBKGEN"
"CON-58579","SO-32949","3/30/2023","Silver Bar Kilo Generic","2.000000","The Gold Market, Inc.","Silver","SBKGEN"
"CON-58580","SO-32951","3/30/2023","Silver Bar Kilo Generic","31.000000","Seraphina Fine Jewelry, Inc.","Silver","SBKGEN"
"CON-59203","SO-33350","4/19/2023","Silver Bar Kilo Generic","10.000000","Dallas Jameson LLC","Silver","SBKGEN"
"CON-59213","SO-33355","4/19/2023","Silver Bar Kilo Generic","1.000000","The Gold Market, Inc.","Silver","SBKGEN"
"CON-59142","SO-33314","4/17/2023","Silver Bar Kilo Generic","50.000000","Tulsa Gold and Silver","Silver","SBKGEN"
"CON-58295","SO-32783","3/23/2023","Silver Bar Kilo Generic","6.000000","J.T. International Diamond Co.","Silver","SBKGEN"
"CON-58321","SO-32799","3/23/2023","Silver Bar Kilo Generic","20.000000","Gold Rush Mercantile & Trading","Silver","SBKGEN"
"CON-58386","SO-32844","3/27/2023","Silver Bar Kilo Generic","31.000000","Sandy's Jewelry","Silver","SBKGEN"
"CON-59691","SO-33621","5/5/2023","Silver Bar Kilo Generic","30.000000","Gold Rush Mercantile & Trading","Silver","SBKGEN"
"CON-58012","SO-32591","3/16/2023","Silver Bar Kilo Generic","4.000000","Central Refining","Silver","SBKGEN"
"CON-58124","SO-32665","3/20/2023","Silver Bar Kilo Generic","3.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SBKGEN"
"CON-57278","SO-32154","2/21/2023","Silver Bar Kilo Generic","25.000000","Township Coins, Inc.","Silver","SBKGEN"
"CON-58570","SO-32945","3/30/2023","Silver Bar Kilo Generic","10.000000","Mountain Time Inc.","Silver","SBKGEN"
"CON-58649","SO-33005","4/3/2023","Silver Bar Kilo Generic","15.000000","Gold Rush Mercantile & Trading","Silver","SBKGEN"
"CON-58164","SO-32693","3/20/2023","Silver Bar Kilo Generic","15.000000","Alaska Bullion & Coin, LLC","Silver","SBKGEN"
"CON-56479","SO-31746","1/17/2023","Silver Bar Kilo Generic","3.000000","JC Jewelers","Silver","SBKGEN"
"CON-57674","SO-32361","3/7/2023","Silver Bar Kilo Generic","10.000000","Lake County Gold & Collectibles Dba Ohio Gold & Coin","Silver","SBKGEN"
"CON-57694","SO-32379","3/8/2023","Silver Bar Kilo Generic","20.000000","Texican Rare Coin","Silver","SBKGEN"
"CON-58806","SO-33095","4/5/2023","Silver Bar Kilo Generic","9.000000","The Gold Market, Inc.","Silver","SBKGEN"
"CON-58981","SO-33224","4/12/2023","Silver Bar Kilo Generic","40.000000","Tulsa Gold and Silver","Silver","SBKGEN"
"CON-58976","SO-33220","4/12/2023","Silver Bar Kilo Generic","15.000000","American Gold & Diamond Exchange","Silver","SBKGEN"
"CON-59182","SO-33336","4/18/2023","Silver Bar Kilo Generic","5.000000","Dallas Jameson LLC","Silver","SBKGEN"
"CON-59340","SO-33442","4/25/2023","Silver Bar Kilo Generic","9.000000","Main Street Metals LLC","Silver","SBKGEN"
"CON-57439","SO-32252","2/27/2023","Silver Bar Kilo Generic","2.000000","McKee Coins Inc.","Silver","SBKGEN"
"CON-55944","SO-31509","1/3/2023","Silver Bar Kilo Generic","1.000000","Bedford Gold & Silver Exchange","Silver","SBKGEN"
"CON-58686","SO-33028","4/3/2023","Silver Bar Kilo Generic","3.000000","The Exchange Gold&Silver Store","Silver","SBKGEN"
"CON-59482","SO-33513","4/28/2023","Silver Bar Kilo Generic","12.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SBKGEN"
"CON-58986","SO-33235","4/12/2023","Silver Bar Kilo Generic","6.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SBKGEN"
"CON-59189","SO-33341","4/18/2023","Silver Bar Kilo Generic","9.000000","The Gold Market, Inc.","Silver","SBKGEN"
"CON-59017","SO-33248","4/13/2023","Silver Bar Kilo Generic","6.000000","Mallory's Creations","Silver","SBKGEN"
"CON-59243","SO-33373","4/20/2023","Silver Bar Kilo Generic","10.000000","Brazos Coin & Jewelry","Silver","SBKGEN"
"CON-59259","SO-33388","4/20/2023","Silver Bar Kilo Generic","6.000000","Ohio Trading Inc. DBA Ohio Trading Coin & Jewelry","Silver","SBKGEN"
"CON-58710","SO-33037","4/4/2023","Silver Bar Kilo Generic","1.000000","Main Street Metals LLC","Silver","SBKGEN"
"CON-58789","SO-33087","4/5/2023","Silver Bar Kilo Generic","2.000000","Jewelry World","Silver","SBKGEN"
"CON-61096","SO-34276","7/5/2023","Silver Bar Kilo Generic","1.000000","K.B. Zaveree","Silver","SBKGEN"
"CON-59013","SO-33242","4/12/2023","Silver Bar Kilo Generic","6.000000","Alaska Bullion & Coin, LLC","Silver","SBKGEN"
"CON-59016","SO-33243","4/12/2023","Silver Bar Kilo Generic","9.000000","The Gold Market, Inc.","Silver","SBKGEN"
"CON-59287","SO-33404","4/21/2023","Silver Bar Kilo Generic","6.000000","River City Pawn and Gun, LLC","Silver","SBKGEN"
"CON-59401","SO-33479","4/26/2023","Silver Bar Kilo Generic","40.000000","Rarity Ventures","Silver","SBKGEN"
"CON-59813","SO-33681","5/11/2023","Silver Bar Kilo Generic","10.000000","Dallas Jameson LLC","Silver","SBKGEN"
"CON-59777","SO-33663","5/9/2023","Silver Bar Kilo Generic","9.000000","The Gold Market, Inc.","Silver","SBKGEN"
"CON-60092","SO-33839","5/19/2023","Silver Bar Kilo Generic","10.000000","The Gold Market, Inc.","Silver","SBKGEN"
"CON-60095","SO-33842","5/19/2023","Silver Bar Kilo Generic","16.000000","X-It Products, LLC","Silver","SBKGEN"
"CON-59587","SO-33576","5/3/2023","Silver Bar Kilo Generic","10.000000","Williams Coin Stamp & Bullion","Silver","SBKGEN"
"CON-59383","SO-33470","4/26/2023","Silver Bar Kilo Generic","1.000000","Trust Jewelry and Repair, Inc.","Silver","SBKGEN"
"CON-59560","SO-33557","5/2/2023","Silver Bar Kilo Generic","9.000000","The Gold Market, Inc.","Silver","SBKGEN"
"CON-59646","SO-33599","5/4/2023","Silver Bar Kilo Generic","7.000000","Braidy Jewelers Inc.","Silver","SBKGEN"
"CON-59952","SO-33755","5/16/2023","Silver Bar Kilo Generic","10.000000","The Gold Market, Inc.","Silver","SBKGEN"
"CON-61685","SO-34503","7/25/2023","Silver Bar Kilo Generic","61.000000","Northeast Arkansas Coin Co.","Silver","SBKGEN"
"CON-60984","SO-34236","6/28/2023","Silver Bar Kilo Generic","1.000000","McKee Coins Inc.","Silver","SBKGEN"
"CON-57677","SO-32365","3/7/2023","Silver Bar Kilo Generic","10.000000","Young's Jewelry, Inc. (TX)","Silver","SBKGEN"
"CON-61684","SO-34502","7/25/2023","Silver Bar Kilo Generic","1.000000","Marichele Inc DBA Lennox Jewelers","Silver","SBKGEN"
"CON-61693","SO-34507","7/25/2023","Silver Bar Kilo Generic","2.000000","Gold Rush Mercantile & Trading","Silver","SBKGEN"
"CON-58468","SO-32895","3/28/2023","Silver Bar Kilo Generic","2.000000","Becker's Jewelers","Silver","SBKGEN"
"CON-57390","SO-32223","2/24/2023","Silver Bar Kilo Generic","15.000000","Minot Coin & Bullion","Silver","SBKGEN"
"CON-56548","SO-31786","1/18/2023","Silver Bar Kilo Generic","20.000000","Tulsa Gold and Silver","Silver","SBKGEN"
"CON-60872","SO-34193","6/23/2023","Silver Bar Kilo Generic","1.000000","Royal Gold & Silver Exchange","Silver","SBKGEN"
"CON-58224","SO-32729","3/22/2023","Silver Bar Kilo Generic","20.000000","Tulsa Gold and Silver","Silver","SBKGEN"
"CON-56589","SO-31805","1/20/2023","Silver Bar Kilo Generic","15.000000","Gold Rush Mercantile & Trading","Silver","SBKGEN"
"CON-59263","SO-33387","4/20/2023","Silver Bar Kilo Generic","9.000000","The Gold Market, Inc.","Silver","SBKGEN"
"CON-58250","SO-32755","3/22/2023","Silver Bar Kilo Generic","1.000000","Showcase Jewelers of Salina","Silver","SBKGEN"
"CON-59863","SO-33709","5/12/2023","Silver Bar Kilo Generic","2.000000","Showcase Jewelers of Salina","Silver","SBKGEN"
"CON-57159","SO-32104","2/15/2023","Silver Bar Kilo Generic","8.000000","Bedford Gold & Silver Exchange","Silver","SBKGEN"
"CON-57119","SO-32076","2/14/2023","Silver Bar Kilo Generic","7.000000","Nieffenegger Company, LLC","Silver","SBKGEN"
"CON-58008","SO-32589","3/15/2023","Silver Bar Kilo Generic","15.000000","Alaska Bullion & Coin, LLC","Silver","SBKGEN"
"CON-56094","SO-31584","1/9/2023","Silver Bar Kilo Generic","3.000000","River City Pawn and Gun, LLC","Silver","SBKGEN"
"CON-57920","SO-32530","3/15/2023","Silver Bar Kilo Generic","6.000000","Bedford Gold & Silver Exchange","Silver","SBKGEN"
"CON-61786","SO-34550","7/28/2023","Silver Bar Kilo Generic","50.000000","Dillon Gage Inc. of Dallas","Silver","SBKGEN"
"CON-57380","SO-32215","2/24/2023","Silver Bar Kilo Generic","16.000000","ARK Silver","Silver","SBKGEN"
"CON-57379","SO-32214","2/24/2023","Silver Bar Kilo Generic","16.000000","ARK Silver","Silver","SBKGEN"
"CON-57381","SO-32216","2/24/2023","Silver Bar Kilo Generic","16.000000","ARK Silver","Silver","SBKGEN"
"CON-55993","SO-31534","1/4/2023","Silver Bar Kilo Generic","1.000000","Bedford Gold & Silver Exchange","Silver","SBKGEN"
"CON-57060","SO-32045","2/9/2023","Silver Bar Kilo Generic","5.000000","Lake County Gold & Collectibles Dba Ohio Gold & Coin","Silver","SBKGEN"
"CON-63526","SO-35316","9/21/2023","Silver Bar Kilo Generic","3.000000","Nieffenegger Company, LLC","Silver","SBKGEN"
"CON-57653","SO-32349","3/7/2023","Silver Bar Kilo Generic","16.000000","ARK Silver","Silver","SBKGEN"
"CON-57652","SO-32348","3/7/2023","Silver Bar Kilo Generic","1.000000","Seldom Seen Resale","Silver","SBKGEN"
"CON-57655","SO-32351","3/7/2023","Silver Bar Kilo Generic","16.000000","ARK Silver","Silver","SBKGEN"
